acceptance_status;acceptance_statuscode;acceptance_timestamp;acceptance_retrycount;interactionmode;createdon;identificationmethod;identity_issuingcountry_code;identity_idcloudanalysis_errormessage;nationality_name
Approved;IdentityVerificationSucceeded;2021-01-12 12:45:44.450;1.0;Interactive;12/01/2021 12:44;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:54:45.973;1.0;;25/09/2020 08:37;DOCUMENT;;1;
Approved;IdentityVerificationSucceeded;2020-10-22 14:52:47.577;1.0;;22/10/2020 14:51;ITSME;;0;
Approved;IdentityVerificationSucceeded;2020-11-17 12:03:13.297;1.0;;17/11/2020 11:59;;;0;
Rejected;UnknownIdentificationMethod;2020-10-28 15:36:42.067;1.0;;28/10/2020 15:36;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-06 18:37:30.530;1.0;NonInteractive;06/01/2021 18:37;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:41:08.583;1.0;NonInteractive;09/02/2021 14:06;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:03:12.107;1.0;NonInteractive;18/12/2020 15:20;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:37:56.037;1.0;NonInteractive;08/02/2021 08:58;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:47:12.987;1.0;NonInteractive;03/12/2020 08:31;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:17:16.937;1.0;NonInteractive;13/01/2021 18:17;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:38:31.357;1.0;;16/11/2020 13:00;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-12-09 09:33:54.667;1.0;NonInteractive;09/12/2020 09:31;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-03-04 13:31:00.597;1.0;NonInteractive;04/03/2021 12:24;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:46:04.310;1.0;NonInteractive;01/12/2020 13:29;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:33:47.137;1.0;NonInteractive;01/02/2021 15:09;PROFILE_API_TEST;;0;
Approved;;2020-08-18 13:27:39.257;;;18/08/2020 13:26;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-12-18 16:22:48.147;1.0;NonInteractive;18/12/2020 16:22;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-01-13 13:11:00.553;1.0;NonInteractive;13/01/2021 12:58;DOCUMENT;UKR;0;Ukraine
Approved;;2020-09-09 04:52:52.187;1.0;;09/09/2020 04:50;DOCUMENT;IND;0;India
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:10:59.637;1.0;;22/10/2020 09:41;DOCUMENT;;0;
Rejected;RejectedDueToInactivityTimeout;2021-03-04 11:32:00.687;1.0;NonInteractive;04/03/2021 11:11;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:48:16.777;3.0;;08/09/2020 09:04;DOCUMENT;UKR;0;Turkmenistan
Approved;IdentityVerificationSucceeded;2020-12-10 14:31:56.337;1.0;NonInteractive;10/12/2020 14:31;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:58:55.193;1.0;NonInteractive;16/12/2020 09:50;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-09-30 14:38:10.160;1.0;;30/09/2020 14:37;PROFILE_API_TEST;;0;
Rejected;ManualReviewFailedRetry;2020-12-23 08:47:02.520;1.0;NonInteractive;23/12/2020 08:36;DOCUMENT;CZE;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:11:56.807;1.0;NonInteractive;06/01/2021 14:17;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-30 15:44:18.063;1.0;Interactive;30/11/2020 14:49;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:44:18.377;1.0;NonInteractive;27/11/2020 13:52;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:32:00.890;1.0;NonInteractive;01/02/2021 01:59;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:41:53.023;1.0;NonInteractive;25/11/2020 15:56;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-10-12 14:18:15.413;1.0;;12/10/2020 14:15;PROFILE_API_TEST;;0;
Rejected;RejectedDueToUserInactivity;2021-02-18 15:15:02.057;1.0;NonInteractive;18/02/2021 15:12;DOCUMENT;;1;
Approved;IdentityVerificationSucceeded;2020-11-30 16:44:02.620;1.0;NonInteractive;30/11/2020 16:42;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:38:15.563;1.0;;15/11/2020 10:19;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:36:56.070;1.0;NonInteractive;03/02/2021 15:47;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-07 12:35:34.363;1.0;;07/10/2020 12:32;;;0;
Rejected;UnknownIdentificationMethod;2020-10-12 08:07:53.910;1.0;;12/10/2020 07:50;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-26 09:08:08.337;1.0;NonInteractive;26/11/2020 09:07;EID;BEL;0;Belgium
Approved;IdentityVerificationSucceeded;2020-12-10 09:19:36.193;1.0;NonInteractive;10/12/2020 09:18;EID;BEL;0;India
Rejected;UnknownIdentificationMethod;2020-10-25 21:00:09.743;1.0;;25/10/2020 20:55;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-24 16:21:00.680;1.0;NonInteractive;24/02/2021 16:09;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-05 10:12:09.040;1.0;;05/11/2020 10:10;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:47:32.310;1.0;;03/09/2020 06:26;DOCUMENT;UKR;0;Ukraine
Approved;IdentityVerificationSucceeded;2020-09-21 10:57:01.473;1.0;;21/09/2020 10:31;DOCUMENT;DEU;0;Germany
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:46:13.857;1.0;NonInteractive;01/12/2020 14:37;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-13 09:33:01.500;1.0;;13/11/2020 09:07;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:56:15.360;1.0;NonInteractive;14/12/2020 09:27;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-24 14:56:48.443;1.0;NonInteractive;24/11/2020 14:55;;;0;
Rejected;RejectedDueToUserInactivity;2021-01-06 13:00:32.443;1.0;NonInteractive;06/01/2021 12:58;DOCUMENT;UKR;1;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:19:00.477;1.0;NonInteractive;15/01/2021 14:04;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:04:48.957;1.0;NonInteractive;21/12/2020 11:14;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:39:31.727;;;22/07/2020 19:26;DOCUMENT;BEL;1;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:29:05.857;1.0;NonInteractive;28/01/2021 11:09;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-19 06:18:46.657;1.0;;19/10/2020 06:13;DOCUMENT;IND;0;India
Rejected;RejectedDueToUserInactivity;2021-01-12 14:20:02.980;1.0;NonInteractive;12/01/2021 13:36;DOCUMENT;BEL;0;Belgium
Approved;IdentityVerificationSucceeded;2020-09-30 08:22:37.613;1.0;;30/09/2020 08:10;;;0;
Approved;IdentityVerificationSucceeded;2020-10-26 08:35:02.567;1.0;;26/10/2020 08:34;EID;BEL;0;India
Approved;IdentityVerificationSucceeded;2020-12-14 11:11:06.887;2.0;NonInteractive;14/12/2020 11:04;ITSME;;0;Belgium
Rejected;RejectedDueToUserInactivity;2021-01-12 11:41:54.267;1.0;NonInteractive;12/01/2021 11:38;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:39:11.000;1.0;;17/11/2020 12:30;PROFILE_API_TEST;;0;
Approved;;2020-09-08 10:01:30.113;1.0;;08/09/2020 09:45;DOCUMENT;DEU;0;Germany
Approved;IdentityVerificationSucceeded;2020-10-27 09:46:07.333;1.0;;27/10/2020 09:43;DOCUMENT;BEL;0;India
Rejected;UnknownIdentificationMethod;2020-10-22 12:41:19.103;1.0;;22/10/2020 12:38;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:44:32.377;1.0;NonInteractive;27/11/2020 17:31;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-24 15:41:07.470;1.0;NonInteractive;24/11/2020 15:40;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:42:54.263;1.0;NonInteractive;26/11/2020 15:25;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:12:22.930;1.0;;24/10/2020 13:17;DOCUMENT;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:39:55.837;1.0;NonInteractive;08/02/2021 16:13;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:54:40.067;1.0;;25/09/2020 07:37;DOCUMENT;;1;
Rejected;RejectedDueToInactivityTimeout;2021-01-25 09:13:00.757;1.0;NonInteractive;25/01/2021 09:01;DOCUMENT;FRA;0;France
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:43:50.533;;;12/08/2020 06:32;DOCUMENT;IND;0;India
Rejected;RejectedDueToInactivityTimeout;2021-02-24 13:22:01.033;1.0;NonInteractive;24/02/2021 13:07;PROFILE_API_TEST;;0;
Approved;;2020-09-08 13:24:32.677;1.0;;08/09/2020 13:21;DOCUMENT;UKR;1;
Rejected;RejectedDueToInactivityTimeout;2021-03-08 14:44:00.903;1.0;NonInteractive;08/03/2021 14:32;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:45:41.920;1.0;NonInteractive;01/12/2020 10:10;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-12-17 13:26:20.477;1.0;NonInteractive;17/12/2020 13:25;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:42:45.530;1.0;NonInteractive;10/02/2021 10:36;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-09-30 07:51:31.397;1.0;;30/09/2020 07:51;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-12-22 09:27:36.813;1.0;NonInteractive;22/12/2020 09:24;DOCUMENT;UKR;0;Ukraine
Rejected;ManualReviewFailedReject;2021-01-06 12:44:11.370;1.0;NonInteractive;06/01/2021 12:36;DOCUMENT;BEL;0;Belgium
Approved;IdentityVerificationSucceeded;2020-11-23 07:51:30.097;1.0;;23/11/2020 07:49;ITSME;;0;Belgium
Rejected;UnknownIdentificationMethod;2020-10-09 10:15:43.320;1.0;;09/10/2020 10:14;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:40:44.380;1.0;;23/11/2020 08:45;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:04:04.483;1.0;NonInteractive;21/12/2020 08:32;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-26 13:53:04.547;1.0;;26/10/2020 13:09;EID;BEL;0;India
Approved;;2020-08-04 08:49:17.063;;;04/08/2020 08:47;DOCUMENT;UKR;0;Ukraine
Rejected;UnknownIdentificationMethod;2020-09-29 09:40:43.533;1.0;;29/09/2020 09:39;PROFILE_API_TEST;;0;
Approved;;2020-09-09 11:20:36.790;1.0;;09/09/2020 11:20;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-10-22 13:43:14.110;1.0;;22/10/2020 13:40;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:52:28.820;1.0;NonInteractive;09/12/2020 17:29;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:21:10.603;1.0;;02/11/2020 09:20;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:43:24.457;1.0;;20/11/2020 08:18;DOCUMENT;UKR;0;Ukraine
Approved;IdentityVerificationSucceeded;2020-12-11 19:29:14.163;1.0;Interactive;11/12/2020 19:27;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:10:51.880;1.0;NonInteractive;05/01/2021 12:30;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-10-12 15:19:19.557;1.0;;12/10/2020 15:16;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:39:42.973;;;23/07/2020 06:38;DOCUMENT;MAR;0;Fiji
Rejected;RejectedDueToInactivityTimeout;2021-01-28 11:23:01.083;1.0;Interactive;28/01/2021 11:07;DOCUMENT;UKR;1;Ukraine
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:26:47.900;1.0;;09/11/2020 09:48;DOCUMENT;;0;
Rejected;MaxAllowedRetries;2021-01-18 14:09:54.100;1.0;Interactive;18/01/2021 14:08;DOCUMENT;CZE;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:57:43.723;1.0;NonInteractive;15/12/2020 12:35;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:10:46.957;1.0;;22/10/2020 09:03;DOCUMENT;UKR;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:35:01.040;1.0;NonInteractive;02/02/2021 12:39;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:35:37.710;;;22/07/2020 07:39;DOCUMENT;FRA;0;
Rejected;MaxAllowedRetries;2021-01-19 14:44:16.037;1.0;NonInteractive;19/01/2021 14:36;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToUserInactivity;2021-02-19 13:39:01.917;1.0;NonInteractive;19/02/2021 13:36;DOCUMENT;;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:42:48.250;1.0;NonInteractive;10/02/2021 11:03;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:48:28.907;1.0;NonInteractive;04/12/2020 12:26;PROFILE_API_TEST;;0;
Approved;;2020-08-04 11:42:57.477;;;04/08/2020 11:25;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:40:09.247;1.0;NonInteractive;08/02/2021 17:26;PROFILE_API_TEST;;0;
Rejected;ManualReviewFailedRetry;2020-09-08 16:47:03.760;1.0;;08/09/2020 16:45;DOCUMENT;;1;
Rejected;UnknownIdentificationMethod;2020-10-12 10:19:00.503;1.0;;12/10/2020 10:17;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-09 15:37:32.033;1.0;;09/11/2020 15:36;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:40:42.583;1.0;;22/11/2020 20:02;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:36:34.950;1.0;NonInteractive;03/02/2021 10:10;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:46:22.873;1.0;NonInteractive;11/02/2021 08:31;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:57:56.313;1.0;;02/10/2020 05:37;DOCUMENT;BEL;0;India
Approved;IdentityVerificationSucceeded;2020-12-14 19:17:11.220;1.0;NonInteractive;14/12/2020 19:16;EID;BEL;0;Belgium
Approved;IdentityVerificationSucceeded;2020-09-29 17:04:25.127;1.0;;29/09/2020 17:03;DOCUMENT;DEU;0;Germany
Rejected;UnknownIdentificationMethod;2020-11-04 10:50:41.720;1.0;;04/11/2020 10:50;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-11 14:04:57.370;1.0;NonInteractive;11/01/2021 14:00;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:08:16.380;1.0;;20/10/2020 14:30;DOCUMENT;;0;
Rejected;UnknownIdentificationMethod;2020-11-03 10:43:25.113;1.0;;03/11/2020 10:41;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-05 15:47:56.273;1.0;;05/10/2020 15:45;;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:54:34.867;1.0;;25/09/2020 07:18;DOCUMENT;UKR;0;Ukraine
Rejected;UnknownIdentificationMethod;2020-11-05 17:11:51.843;1.0;;05/11/2020 17:11;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:26:04.560;1.0;;06/11/2020 11:28;DOCUMENT;BEL;0;India
Approved;IdentityVerificationSucceeded;2020-11-27 14:21:58.020;1.0;NonInteractive;27/11/2020 14:21;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-03-01 13:38:00.800;1.0;NonInteractive;01/03/2021 13:27;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-13 14:59:50.247;1.0;;13/10/2020 14:58;DOCUMENT;BEL;0;India
Rejected;ManualReviewFailedRetry;2020-10-27 13:12:02.653;1.0;;27/10/2020 13:09;DOCUMENT;BEL;0;India
Approved;IdentityVerificationSucceeded;2020-11-18 15:57:26.323;1.0;;18/11/2020 15:53;;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:15:26.140;1.0;NonInteractive;12/01/2021 13:31;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:36:18.453;1.0;;19/08/2020 09:43;DOCUMENT;CZE;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:11:54.110;1.0;;23/10/2020 14:26;DOCUMENT;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:43:27.373;1.0;NonInteractive;10/02/2021 12:07;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-23 08:18:43.837;1.0;;23/10/2020 08:18;EID;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2021-02-23 17:45:00.547;1.0;NonInteractive;23/02/2021 17:34;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:10:26.097;1.0;NonInteractive;05/01/2021 08:38;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-16 22:51:00.267;1.0;Interactive;16/02/2021 22:36;DOCUMENT;UKR;0;Ukraine
Approved;IdentityVerificationSucceeded;2020-12-15 14:11:44.140;1.0;NonInteractive;15/12/2020 14:11;EID;BEL;0;Belgium
Rejected;ManualReviewFailedReject;2021-01-27 13:38:02.360;1.0;NonInteractive;27/01/2021 13:35;DOCUMENT;;1;
Approved;IdentityVerificationSucceeded;2020-11-11 15:50:18.623;1.0;;11/11/2020 15:49;;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:52:02.273;1.0;;11/09/2020 12:20;DOCUMENT;;1;
Rejected;UnknownIdentificationMethod;2020-09-29 13:45:58.060;1.0;;29/09/2020 13:45;PROFILE_API_TEST;;0;
Rejected;ManualReviewFailedReject;2020-09-08 10:24:01.260;1.0;;08/09/2020 10:21;DOCUMENT;;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:35:29.567;1.0;NonInteractive;02/02/2021 14:10;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:44:57.697;1.0;NonInteractive;30/11/2020 11:31;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:57:42.710;1.0;;01/10/2020 12:33;DOCUMENT;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2021-02-02 11:43:00.347;1.0;NonInteractive;02/02/2021 11:30;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:36:11.853;;;18/08/2020 09:45;ITSME;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:11:41.653;1.0;;23/10/2020 07:39;DOCUMENT;FRA;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:08:27.040;1.0;NonInteractive;23/12/2020 09:45;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:34:14.357;1.0;NonInteractive;01/02/2021 15:56;PROFILE_API_TEST;;0;
Rejected;ManualReviewFailedReject;2021-02-11 09:47:02.307;1.0;NonInteractive;11/02/2021 09:43;DOCUMENT;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:36:14.727;;;19/08/2020 08:18;DOCUMENT;CZE;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:04:02.507;1.0;NonInteractive;21/12/2020 08:29;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-12-28 10:02:01.017;1.0;NonInteractive;28/12/2020 09:49;DOCUMENT;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:43:38.963;1.0;NonInteractive;27/11/2020 09:41;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-25 10:51:01.193;1.0;Interactive;25/11/2020 10:07;DOCUMENT;CZE;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:54:37.377;1.0;;25/09/2020 07:28;DOCUMENT;UKR;0;Ukraine
Approved;IdentityVerificationSucceeded;2020-12-08 18:13:27.283;1.0;NonInteractive;08/12/2020 18:11;ITSME;;0;Belgium
Approved;IdentityVerificationSucceeded;2020-10-24 13:37:58.997;2.0;;24/10/2020 13:28;DOCUMENT;BEL;0;India
Approved;;2020-09-10 07:29:11.377;1.0;;10/09/2020 07:29;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-10-06 09:56:22.150;1.0;;06/10/2020 09:56;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-11 14:59:09.660;1.0;;11/11/2020 14:55;;;0;
Approved;IdentityVerificationSucceeded;2020-12-15 10:47:48.883;1.0;NonInteractive;15/12/2020 10:44;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:43:45.063;1.0;NonInteractive;27/11/2020 10:15;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:19:10.903;1.0;NonInteractive;15/01/2021 14:33;PROFILE_API_TEST;;0;
Approved;;2020-07-24 15:48:48.890;;;24/07/2020 15:46;;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:22:33.377;1.0;NonInteractive;19/01/2021 16:46;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:42:33.453;1.0;NonInteractive;10/02/2021 09:31;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:20:47.973;1.0;;29/10/2020 16:34;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:54:38.587;1.0;NonInteractive;11/12/2020 09:25;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:38:34.450;1.0;;16/11/2020 13:24;PROFILE_API_TEST;;0;
Rejected;ManualReviewFailedReject;2021-03-02 15:39:03.417;1.0;NonInteractive;02/03/2021 15:35;DOCUMENT;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:41:58.647;;;05/08/2020 08:30;DOCUMENT;;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:47:20.217;1.0;NonInteractive;11/02/2021 14:34;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-11 11:16:15.463;1.0;;11/11/2020 11:15;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-05 13:59:36.123;1.0;;05/11/2020 13:43;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-12-16 16:51:09.113;1.0;NonInteractive;16/12/2020 16:50;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:37:58.497;1.0;;13/11/2020 11:54;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-10-30 11:01:54.423;1.0;;30/10/2020 11:01;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:45:10.067;1.0;NonInteractive;10/02/2021 17:02;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-12-29 13:30:05.403;1.0;NonInteractive;29/12/2020 13:27;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:59:04.457;1.0;NonInteractive;16/12/2020 10:09;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:54:18.777;1.0;;24/09/2020 07:17;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:40:50.533;1.0;;23/11/2020 13:07;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:01:02.307;1.0;NonInteractive;17/12/2020 14:59;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-10-20 13:06:55.257;1.0;;20/10/2020 13:03;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:53:59.927;1.0;;22/09/2020 12:56;DOCUMENT;;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:39:02.360;1.0;NonInteractive;08/02/2021 14:20;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 10:50:00.820;1.0;NonInteractive;19/02/2021 10:38;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-25 14:43:10.753;1.0;Interactive;25/01/2021 14:40;DOCUMENT;BEL;0;India
Approved;IdentityVerificationSucceeded;2020-12-22 11:07:11.057;1.0;NonInteractive;22/12/2020 11:05;DOCUMENT;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:17:21.663;1.0;;27/10/2020 13:33;DOCUMENT;UKR;0;France
Approved;IdentityVerificationSucceeded;2021-01-13 08:23:38.163;1.0;NonInteractive;13/01/2021 08:22;EID;BEL;0;Belgium
Approved;IdentityVerificationSucceeded;2020-11-10 11:14:22.733;1.0;;10/11/2020 11:13;;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:39:32.677;1.0;;18/11/2020 11:05;DOCUMENT;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:31:04.477;1.0;NonInteractive;29/01/2021 14:15;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-03-03 10:01:01.253;1.0;NonInteractive;03/03/2021 09:40;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:31:18.907;1.0;NonInteractive;29/01/2021 14:34;PROFILE_API_TEST;;0;
